gene,Rep1_CondA_Counts,Rep2_CondA_Counts,Rep1_CondB_Counts,Rep2_CondB_Counts
RPRC009007,152,116,71,41
RPRC009006,2,4,1,0
RPRC009005,0,0,0,0
RPRC001298,129,111,72,38
RPRC008418,10,3,5,2
RPRC008416,1,0,0,0
RPRC008372,4130,2792,1333,2102
RPRC008397,38,38,2,5
RPRC008381,3477,2146,2176,1536
RPRC008371,7762,5052,3130,2152
RPRC008378,3165,2339,1659,1125
RPRC008377,12,5,5,4
RPRC008374,23,20,8,8
RPRC008375,1,0,0,0
RPRC006423,0,0,0,0
RPRC000074,0,0,0,0
RPRC000023,0,1,0,0
RPRC000017,3,1,0,0
RPRC000024,6,3,0,0
RPRC008386,0,0,1,1
RPRC008289,916,499,787,744
RPRC008385,286,174,302,264
RPRC008384,0,0,0,0
RPRC000258,58,9,31,94
RPRC008339,48,36,7,13
RPRC017499,4,4,1,0
RPRC001169,3058,2589,551,427
RPRC008288,3491,2563,1147,839
RPRC008334,4477,3461,1821,1417
RPRC008330,466,373,300,181
RPRC008290,2178,1338,1660,1336
RPRC008307,1009,700,248,206
RPRC008310,150,108,79,55
RPRC008311,169,113,60,51
RPRC008327,2371,1664,28,34
RPRC008314,3557,2335,1520,1207
RPRC008286,1540,1163,403,298
RPRC008281,353,266,25,42
RPRC008280,5707,4203,2827,1824
RPRC008313,823,547,253,199
RPRC008278,6927,4710,2574,1791
RPRC001170,436,339,264,179
RPRC008276,6,4,0,0
RPRC014195,348,306,69,69
RPRC014194,893,614,368,261
RPRC004184,7,6,27,13
RPRC010595,0,0,0,0
RPRC017443,1,1,0,0
RPRC010590,37,25,21,12
RPRC010589,0,0,0,0
RPRC010587,0,1,0,0
RPRC004084,0,0,0,0
RPRC015009,337,251,299,245
RPRC015013,15,4,9,10
RPRC000197,1,0,2,2
RPRC015007,6,3,57,17
RPRC015006,99,8,1181,722
RPRC000338,1,0,0,0
RPRC015012,3,0,0,0
RPRC015011,0,0,0,0
RPRC001580,35,61,15,37
RPRC007283,0,0,0,0
RPRC007281,0,0,0,0
RPRC007243,1045,916,118,121
RPRC007229,1694,1286,458,324
RPRC007280,0,3,1,1
RPRC007279,0,0,0,0
RPRC007255,0,0,0,0
RPRC007278,805,588,668,471
RPRC007225,235,156,151,143
RPRC007256,180,104,144,99
RPRC007258,5117,3998,2566,1890
RPRC007276,1528,1190,639,422
RPRC001581,1181,828,327,285
RPRC014282,1,1,1,1
RPRC014283,0,0,2,0
RPRC014289,4,5,1,1
RPRC014287,1,0,0,0
RPRC017419,0,0,0,0
RPRC014284,0,0,0,0
RPRC014280,0,0,0,1
RPRC014285,15,8,6,17
RPRC014286,6,7,1,2
RPRC001582,878,631,156,127
RPRC012582,3181,2085,1896,1312
RPRC012706,18,12,2,0
RPRC012604,496,428,176,169
RPRC017403,5,11,0,0
RPRC006218,0,0,0,0
RPRC012461,189,136,160,97
RPRC003353,100,81,27,1
RPRC004432,0,0,0,0
RPRC004435,0,0,1,0
RPRC004459,457,285,268,213
RPRC014109,1,0,0,0
RPRC014118,0,0,0,0
RPRC000959,1176,692,480,361
RPRC014117,465,368,82,63
RPRC014116,2316,1757,777,547
RPRC014111,337,233,144,116
RPRC000960,182,141,61,61
RPRC014115,1407,994,819,506
RPRC014113,1,1,0,0
RPRC014449,1,1,0,0
RPRC014436,31170,18813,5610,5305
RPRC014435,399,287,129,107
RPRC014434,1707,1421,891,721
RPRC014448,143,102,36,30
RPRC014446,357,232,254,145
RPRC014440,3,4,1,0
RPRC014444,4,3,1,0
RPRC014442,597,355,277,189
RPRC009323,3,2,0,0
RPRC009324,3131,2123,1514,1077
RPRC009300,26633,15636,10304,9315
RPRC007897,878,536,182,188
RPRC007895,1309,963,689,480
RPRC007937,1143,876,612,416
RPRC007899,8232,5599,3362,2603
RPRC007922,1652,1108,765,569
RPRC003056,0,0,0,0
RPRC009120,1,1,1,0
RPRC016276,0,0,0,0
RPRC014215,41,31,78,33
RPRC013943,0,0,0,0
RPRC016565,0,0,0,0
RPRC004906,360,251,65,50
RPRC004883,3370,1008,356,852
RPRC004904,1,0,0,0
RPRC004841,294,153,249,167
RPRC004845,1931,1182,1128,690
RPRC004857,906,640,565,348
RPRC004882,1,3,0,0
RPRC004881,510,304,288,183
RPRC004858,3603,2831,1084,793
RPRC004840,2121,1422,302,274
RPRC004838,977,317,301,219
RPRC004836,857,647,212,157
RPRC004837,637,162,218,125
RPRC004880,3118,2220,1343,950
RPRC004833,4656,2798,2729,2258
RPRC004831,4461,3378,1059,835
RPRC004830,197,104,31,29
RPRC004874,562,381,125,101
RPRC004875,1033,764,856,463
RPRC012902,3,2,5,2
RPRC017656,0,0,0,0
RPRC012898,9,3,4,2
RPRC012860,200,155,64,73
RPRC012861,1161,842,342,268
RPRC000185,0,0,0,0
RPRC016480,0,0,0,0
RPRC011156,2,3,0,0
RPRC002887,26,9,17,3
RPRC002925,52,14,20,13
RPRC002924,23,8,4,4
RPRC002891,329,121,91,65
RPRC002899,14,10,1,12
RPRC002871,20,12,0,7
RPRC002900,689,358,709,432
RPRC002869,17928,11599,2226,2275
RPRC002923,1588,32,1,1
RPRC001908,905,525,555,352
RPRC001909,94,53,46,30
RPRC001910,42,39,24,12
RPRC002865,1746,1325,703,632
RPRC002901,8,7,2,2
RPRC002904,1018,937,566,379
RPRC002864,795,552,239,174
RPRC002917,311,178,169,133
RPRC002915,76,74,2,2
RPRC002916,41,31,2,3
RPRC005356,0,3,1,0
RPRC005354,1117,728,942,524
RPRC005351,1916,1307,825,581
RPRC000523,72,59,36,40
RPRC005321,35,41,5,5
RPRC005322,0,3,0,0
RPRC005320,1375,926,573,403
RPRC005318,2407,1299,1423,910
RPRC005308,1642,1318,291,203
RPRC005339,1078,812,391,308
RPRC005305,221,142,97,64
RPRC005324,985,720,710,459
RPRC005323,0,1,0,0
RPRC005304,2,2,1,0
RPRC001911,7,5,0,0
RPRC001912,6,4,0,0
RPRC000693,924,590,810,550
RPRC014191,406,296,338,223
RPRC014214,506,349,346,234
RPRC014213,383,237,133,127
RPRC014200,243,161,247,153
RPRC014199,1604,1104,995,671
RPRC014190,1768,1217,855,701
RPRC014198,0,0,0,0
RPRC014197,0,0,0,0
RPRC014196,833,528,447,371
RPRC014189,0,0,0,0
RPRC014177,338,215,154,157
RPRC014192,615,344,359,211
RPRC014193,1185,595,419,459
RPRC014540,0,0,0,0
RPRC017420,0,0,0,0
RPRC006349,0,1,1,0
RPRC017631,1,0,0,0
RPRC011254,0,0,0,0
RPRC011253,0,0,0,0
RPRC011251,6,10,0,0
RPRC017632,0,0,0,0
RPRC011249,0,0,0,0
RPRC015968,0,0,0,0
RPRC014602,99,38,194,140
RPRC014601,0,0,0,0
RPRC012537,5,1,7,3
RPRC005277,2,1,0,0
RPRC001362,15,10,1,3
RPRC005275,0,1,1,0
RPRC005273,4,1,0,1
RPRC005272,0,0,0,0
RPRC005271,1,1,1,3
RPRC005270,0,0,0,0
RPRC005153,1454,1001,693,488
RPRC005258,67,52,38,38
RPRC005157,1386,1018,1064,645
RPRC005257,18,2,0,0
RPRC005151,8,9,0,1
RPRC005209,2616,2001,722,578
RPRC007751,2,4,1,4
RPRC007747,1296,922,497,377
RPRC000035,2745,2076,1070,717
RPRC007595,6956,5463,2969,2372
RPRC007604,1786,1117,285,186
RPRC007745,7,3,1,0
RPRC007606,550,349,149,106
RPRC007608,539,211,290,163
RPRC007628,133,159,37,48
RPRC007625,33,21,3,1
RPRC007594,4,4,1,1
RPRC007610,1,1,0,0
RPRC007621,4,4,1,0
RPRC007593,161,224,15,10
RPRC007616,6,16,0,0
RPRC007590,1418,971,227,218
RPRC001268,1146,572,206,215
RPRC007613,1624,1213,438,370
RPRC007615,181,115,351,240
RPRC007614,78,31,77,44
RPRC004243,1,1,0,0
RPRC007660,7741,4502,1582,1278
RPRC007653,336,225,389,262
RPRC007659,16,10,0,5
RPRC007652,5,2,0,3
RPRC003495,1,1,0,0
RPRC003494,0,1,0,0
RPRC009265,0,4,1,0
RPRC002058,11,14,0,0
RPRC008194,10,11,1,0
RPRC004283,1,4,1,1
RPRC010815,0,0,1,0
RPRC002717,1,0,0,0
RPRC006956,269,188,135,100
RPRC004579,0,0,0,0
RPRC002579,2,2,0,5
RPRC002578,0,1,2,0
RPRC012280,0,0,0,0
RPRC000879,0,0,0,0
RPRC002278,204,182,42,29
RPRC000933,8,4,4,0
RPRC011015,0,0,0,0
RPRC004644,0,0,0,0
RPRC010866,319,344,72,39
RPRC012677,2769,2149,920,666
RPRC012708,35,25,3,1
RPRC012541,3,5,0,2
RPRC012542,41741,27314,4877,5344
RPRC012543,4927,3222,1529,1323
RPRC012719,2,3,0,0
RPRC012722,875,735,302,274
RPRC012544,1573,1115,924,604
RPRC001254,301,213,82,91
RPRC001253,1302,969,515,390
RPRC012727,807,517,383,285
RPRC017671,1,1,0,0
RPRC001252,12,5,1,1
RPRC001251,621,459,203,157
RPRC001250,31,22,6,2
RPRC006989,6,5,5,4
RPRC001249,409,269,171,99
RPRC006990,199,138,45,83
RPRC001248,54,47,7,11
RPRC006995,2,0,0,0
RPRC006896,2759,1794,1247,933
RPRC006996,4025,2271,1151,911
RPRC006953,1757,1199,722,566
RPRC006997,7957,3261,3315,2732
RPRC006952,596,511,43,47
RPRC007011,234,181,195,109
RPRC006900,3549,3095,1302,943
RPRC006944,1554,1034,392,318
RPRC001247,1219,864,453,380
RPRC000193,311,206,183,125
RPRC000417,287,219,146,105
RPRC000009,360,263,185,138
RPRC007017,269,176,158,99
RPRC006950,322,166,287,171
RPRC000169,0,0,0,1
RPRC001840,1142,616,863,602
RPRC001841,0,1,0,0
RPRC000408,4,6,0,1
RPRC000353,0,0,0,0
RPRC000539,10,2,3,1
RPRC001842,129,39,52,45
RPRC001843,2,3,0,0
RPRC000582,206,136,29,36
RPRC000098,1,0,0,0
RPRC013399,3,0,1,0
RPRC000494,8,3,3,5
RPRC013397,67,53,23,12
RPRC013375,1761,1125,637,463
RPRC000330,8,4,1,0
RPRC000409,50,40,7,19
RPRC000479,2474,1624,1065,870
RPRC013395,96,46,9,5
RPRC013376,1394,976,415,311
RPRC013393,1616,1039,581,375
RPRC013392,10586,7991,4792,3461
RPRC013377,837,538,607,371
RPRC013384,1443,943,588,438
RPRC013368,4127,2852,1907,1420
RPRC013366,4362,2780,1959,1413
RPRC013363,1388,1101,649,462
RPRC013344,4169,3131,1397,1026
RPRC013361,1,0,0,0
RPRC013379,3080,2114,1267,842
RPRC013381,1,1,0,0
RPRC017670,0,0,0,0
RPRC001844,1615,1099,4,17
RPRC003293,1352,965,969,630
RPRC001845,43,25,26,52
RPRC003292,825,592,347,203
RPRC003287,291,239,195,126
RPRC003286,73,34,16,15
RPRC003277,2689,1889,1703,1071
RPRC003276,2817,1932,1082,804
RPRC003285,436,340,283,210
RPRC003279,21,16,16,3
RPRC001847,1,1,0,0
RPRC011716,1,0,0,1
RPRC011714,0,0,0,0
RPRC011712,8,1,3,2
RPRC017283,0,0,0,0
RPRC011701,13,12,4,2
RPRC011711,4,0,1,1
RPRC011709,54,62,12,46
RPRC011707,0,0,0,0
RPRC011699,0,0,0,0
RPRC011703,0,0,0,0
RPRC011706,1,0,0,0
RPRC011705,859,651,651,449
RPRC017304,0,0,0,0
RPRC000322,1399,1012,641,532
RPRC014342,5,1,0,3
RPRC001848,9,5,0,2
RPRC015791,0,0,0,0
RPRC014258,0,0,0,0
RPRC014341,0,1,0,0
RPRC001849,445,379,76,105
RPRC001850,22,15,6,4
RPRC014340,55,38,3,1
RPRC001851,1763,1277,807,589
RPRC014259,3444,2420,3565,2452
RPRC014339,0,1,0,0
RPRC014338,135,81,73,42
RPRC014257,2030,1398,583,418
RPRC014255,3455,2868,422,378
RPRC014337,68,73,2,7
RPRC014269,35,29,0,7
RPRC014270,110,86,24,34
RPRC001852,1904,1113,642,376
RPRC014336,1596,1182,941,645
RPRC014271,1313,1579,45,48
RPRC013320,351,274,184,126
RPRC013322,2884,2119,1625,1155
RPRC013316,70,62,22,13
RPRC013311,314,280,136,118
RPRC001853,698,462,550,379
RPRC013324,1386,941,936,661
RPRC013327,7577,5560,3013,2914
RPRC013494,1,2,0,1
RPRC001854,245,227,206,207
RPRC013492,34,10,35,60
RPRC013468,161,139,45,66
RPRC013308,555,407,82,114
RPRC013467,2,2,0,0
RPRC013453,5,0,0,0
RPRC013464,1,0,0,0
RPRC013462,7,4,0,0
RPRC013457,0,0,1,0
RPRC013455,394,300,115,73
RPRC013454,2365,1676,1039,779
RPRC012318,2885,2084,1027,708
RPRC001855,7,5,0,0
RPRC012317,17636,13534,10538,7874
RPRC012316,1494,1091,1028,647
RPRC001856,5929,3846,4808,3246
RPRC012271,7922,6206,3005,2669
RPRC012315,2953,2206,696,508
RPRC012273,1145,743,623,345
RPRC012275,1264,885,618,401
RPRC012306,2340,1618,1465,1194
RPRC001857,30,56,10,34
RPRC012269,4280,3327,1312,942
RPRC012267,878,512,588,441
RPRC012305,0,0,0,0
RPRC012276,1114,787,404,283
RPRC012277,9982,6388,5941,3669
RPRC001858,1986,1594,827,565
RPRC012278,1550,1149,639,441
RPRC012265,145,125,56,29
RPRC012263,3243,2015,1195,913
RPRC012301,1614,1121,648,457
RPRC012297,44,29,9,8
RPRC012227,1657,1179,1164,683
RPRC012295,682,382,770,499
RPRC012281,961,576,343,236
RPRC012294,576,375,274,194
RPRC012293,2,3,1,1
RPRC017173,1,2,0,1
RPRC012292,0,0,0,0
RPRC012282,1506,23,917,794
RPRC012225,0,8,0,0
RPRC012283,2,7,0,0
RPRC012223,253,238,63,94
RPRC012220,188,200,40,95
RPRC012290,108,94,41,58
RPRC012284,493,332,9,19
RPRC012288,349,277,9,22
RPRC001859,1963,969,199,357
RPRC012285,323,224,71,107
RPRC012286,38,10,13,7
RPRC014480,113,34,56,56
RPRC014420,1808,1189,1145,716
RPRC001860,1334,931,293,280
RPRC001861,991,798,406,328
RPRC014479,555,419,155,147
RPRC014476,3341,2224,3157,1976
RPRC014419,21439,13048,2648,2744
RPRC014423,514,383,131,93
RPRC011263,40,18,4,4
RPRC014475,41,20,0,1
RPRC014424,1386,1024,1070,717
RPRC014474,0,0,0,0
RPRC014438,0,0,0,0
RPRC001862,187,135,76,38
RPRC014439,947,649,316,314
RPRC014417,865,624,320,292
RPRC014471,1496,774,1703,1641
RPRC014469,192,108,246,237
RPRC014467,8,4,0,0
RPRC001863,1086,1267,55,113
RPRC014464,125,68,35,27
RPRC014441,312,149,86,77
RPRC014443,21,8,2,5
RPRC014462,479,292,261,176
RPRC014416,253,254,40,75
RPRC014415,6239,4320,2096,1596
RPRC014445,1353,837,960,705
RPRC014447,1169,848,577,437
RPRC014461,1252,926,628,428
RPRC014414,2190,1624,675,484
RPRC001864,5953,3328,3886,2763
RPRC014456,14,6,7,4
RPRC014459,5,4,0,0
RPRC014413,247,200,19,17
RPRC001865,1332,1083,608,492
RPRC014457,42,37,22,15
RPRC013669,41,32,94,145
RPRC013668,0,1,0,0
RPRC013667,0,1,2,0
RPRC013590,0,1,0,1
RPRC013585,1813,1184,1337,902
RPRC013666,2,2,1,0
RPRC013592,1,2,0,0
RPRC013665,53,27,23,37
RPRC001866,1390,1163,712,640
RPRC013582,3,1,0,0
RPRC001867,4570,260,47,42
RPRC001868,4,2,0,0
RPRC013579,1424,703,541,309
RPRC013629,620,429,248,152
RPRC013630,1926,1555,742,581
RPRC013664,3535,2548,1676,1114
RPRC013658,262,222,19,9
RPRC013657,1,1,0,0
RPRC001869,350,320,200,145
RPRC013576,4419,3031,1298,1013
RPRC013573,4646,2977,801,652
RPRC013568,3435,2384,1313,841
RPRC013633,2820,2352,1468,1358
RPRC013565,1011,792,240,182
RPRC013644,889,591,341,228
RPRC013564,1771,987,783,560
RPRC013645,2345,1926,90,176
RPRC013656,3,1,0,0
RPRC000592,9,12,4,2
RPRC013649,651,413,336,208
RPRC014577,0,0,0,0
RPRC014576,51,45,23,15
RPRC014575,36,37,14,5
RPRC014571,37,29,34,27
RPRC001870,1,0,0,0
RPRC014569,1125,719,1191,747
RPRC014509,914,572,568,369
RPRC014568,876,705,907,517
RPRC014508,837,643,939,608
RPRC014507,1792,1227,1343,839
RPRC014510,1522,1056,270,215
RPRC014511,1,0,0,0
RPRC014563,2227,1706,946,667
RPRC017273,3,1,0,1
RPRC014512,223,188,198,120
RPRC014551,654,584,538,341
RPRC014535,444,333,129,107
RPRC014504,3,9,1,0
RPRC014534,479,335,252,183
RPRC014502,3590,2295,1530,1016
RPRC014500,5619,3789,2032,1391
RPRC014495,3228,2178,2177,1417
RPRC014513,9,13,10,8
RPRC001871,2815,2122,959,811
RPRC014514,2456,2005,1170,899
RPRC014493,716,310,291,609
RPRC014489,202,131,140,308
RPRC014532,256,163,189,365
RPRC014531,117,55,5,6
RPRC002125,70,29,2,6
RPRC014530,578,391,681,470
RPRC001872,37,32,21,10
RPRC014515,702,562,182,137
RPRC014487,1207,772,543,449
RPRC014521,1568,1352,470,322
RPRC014484,5698,3794,1893,1375
RPRC014529,417,325,190,126
RPRC014524,1453,981,383,326
RPRC014528,65,16,24,49
RPRC014527,337,88,676,414
RPRC014526,336,95,550,400
RPRC014525,1471,957,1220,925
RPRC009023,1846,1322,910,719
RPRC001873,2089,1516,649,411
RPRC009073,8115,4392,1629,1558
RPRC001874,2980,2011,2592,1678
RPRC001875,2100,1504,892,699
RPRC009072,79,58,15,8
RPRC009071,579,361,222,171
RPRC009068,581,360,853,619
RPRC009070,98,65,166,116
RPRC009065,30,23,45,45
RPRC009063,131,96,115,64
RPRC009026,846,588,623,455
RPRC009017,2040,1354,1274,913
RPRC009061,1121,738,849,496
RPRC001876,334,248,271,164
RPRC008889,38,31,9,5
RPRC017183,0,0,0,0
RPRC009060,3,1,1,1
RPRC009027,16,28,3,0
RPRC008882,62,95,13,6
RPRC009058,1,5,0,0
RPRC009037,5,4,3,0
RPRC009029,966,659,457,356
RPRC008880,286,203,194,132
RPRC008877,421,325,339,232
RPRC008861,865,652,461,316
RPRC009035,178,116,197,119
RPRC009033,1911,1256,1290,846
RPRC008857,682,456,277,209
RPRC001877,198,181,188,49
RPRC009031,2,0,0,0
RPRC006043,319,29,1308,819
RPRC006041,252,45,1041,680
RPRC006039,6,14,0,1
RPRC006037,1,3,1,0
RPRC006032,0,1,0,0
RPRC005994,1,4,0,0
RPRC006026,0,1,1,0
RPRC006025,1,2,1,0
RPRC006024,23,40,13,0
RPRC006020,0,0,0,0
RPRC005992,4423,2502,1359,1098
RPRC005991,1035,731,237,215
RPRC006019,22,10,2,0
RPRC005989,6407,4639,1531,1056
RPRC000167,2233,1911,2100,1480
RPRC005996,4190,3060,2268,1395
RPRC005986,39,26,14,15
RPRC006013,4192,3250,1126,802
RPRC005981,3306,2768,1134,771
RPRC001878,456,308,447,217
RPRC005979,2,1,0,1
RPRC001879,3883,2681,2288,1634
RPRC010369,2065,1304,882,654
RPRC010368,9,4,0,0
RPRC010301,44,38,17,11
RPRC010304,1838,1232,1155,945
RPRC010299,857,592,979,649
RPRC010367,1783,1221,879,597
RPRC010308,703,515,1832,1032
RPRC010298,4704,3220,5149,3226
RPRC010297,206,184,106,105
RPRC010363,568,450,111,112
RPRC010296,110,90,8,9
RPRC002079,1064,597,824,519
RPRC010309,2669,1568,890,739
RPRC010294,532,385,177,138
RPRC010293,2573,1695,336,215
RPRC010292,1851,1184,793,482
RPRC010291,0,0,0,0
RPRC010362,695,482,345,238
RPRC010290,9152,5600,1095,1082
RPRC010289,264,263,158,240
RPRC010361,1824,1522,131,82
RPRC010359,254,212,290,278
RPRC010288,755,516,369,200
RPRC010334,927,756,112,96
RPRC010286,32479,21171,3064,3687
RPRC010358,430,330,347,200
RPRC010285,9,7,3,2
RPRC010335,0,0,0,0
RPRC010336,1,0,0,0
RPRC010337,10895,5032,3322,2449
RPRC010338,653,560,650,429
RPRC010339,673,600,186,136
RPRC001880,5066,3398,3238,2120
RPRC010342,93,82,5,10
RPRC000378,10,5,0,0
RPRC010357,0,0,0,0
RPRC010284,257,198,15,28
RPRC010283,61103,23102,6981,5551
RPRC010282,1299,968,563,373
RPRC010349,1406,1157,637,583
RPRC010350,773,413,474,330
RPRC002092,2370,1634,1546,1057
RPRC010356,2432,1512,2558,1548
RPRC010355,2610,1922,836,655
RPRC001881,12,5,6,1
RPRC010354,16,18,2,4
RPRC010280,1335,965,298,214
RPRC010277,1555,1051,961,590
RPRC004171,21,22,2,1
RPRC009521,3923,2685,1396,959
RPRC009551,1043,716,357,306
RPRC000274,629,522,10,53
RPRC009550,1021,665,265,199
RPRC009522,1413,1032,200,189
RPRC009520,5347,3481,1404,1060
RPRC009530,21,5,0,0
RPRC009519,82,69,21,4
RPRC009516,1890,1922,50,11
RPRC009528,20,30,5,2
RPRC009526,33,19,5,5
RPRC000541,247,189,102,102
RPRC000222,1,2,0,1
RPRC000452,210,183,118,68
RPRC000132,32,42,13,17
RPRC000095,7,5,2,1
RPRC002136,14,11,3,0
RPRC002135,18,7,3,4
RPRC000208,2,2,0,0
RPRC002105,17,5,7,8
RPRC008725,0,0,0,0
RPRC000585,9,11,0,0
RPRC000053,455,322,64,30
RPRC000490,306,81,117,67
RPRC000459,25,6,13,6
RPRC000245,1,0,0,0
RPRC008720,1,0,0,0
RPRC000200,0,0,0,0
RPRC004088,4,5,1,1
RPRC014453,926,778,447,297
RPRC014450,3473,2682,1117,858
RPRC014451,2494,1519,1286,773
RPRC001138,1554,1264,347,92
RPRC014454,7,2,1,3
RPRC012433,3,7,8,14
RPRC013127,0,0,0,0
RPRC000213,16297,12097,5505,3912
RPRC010658,103,93,47,36
RPRC005328,232,92,24,36
RPRC005326,141,101,4,30
RPRC001938,784,500,301,199
RPRC005317,2962,1973,734,635
RPRC005319,608,227,543,425
RPRC005325,13,6,1,0
RPRC011236,1426,1042,249,176
RPRC011121,2389,1710,568,423
RPRC011123,2507,1865,541,458
RPRC011124,1281,995,678,526
RPRC011243,409,262,189,140
RPRC011125,3519,2500,1225,866
RPRC011126,2022,1440,942,662
RPRC011127,1444,1026,530,342
RPRC011195,4741,3573,1684,1192
RPRC011128,426,360,30,45
RPRC011244,1294,1130,490,314
RPRC011133,3781,3357,475,944
RPRC011129,3334,2250,1416,1022
RPRC011131,717,506,410,306
RPRC001036,740,492,1047,603
RPRC001035,680,438,731,424
RPRC013964,2,1,0,0
RPRC001034,1931,1293,1635,1053
RPRC013966,1,1,0,2
RPRC004154,0,0,0,0
RPRC006247,1733,1517,665,437
RPRC004134,114,85,7,6
RPRC008166,9,6,2,1
RPRC002274,92,70,20,23
RPRC002171,194,185,76,52
RPRC011440,0,0,0,0
RPRC006937,0,0,0,0
RPRC006933,0,0,0,0
RPRC006932,0,0,0,0
RPRC015902,0,0,0,0
RPRC006882,408,276,368,229
RPRC006881,2710,1697,453,312
RPRC006883,284,229,131,70
RPRC006935,1055,857,689,420
RPRC006901,55,40,18,15
RPRC006903,12948,11468,5579,3898
RPRC006879,629,428,252,187
RPRC017392,1,0,0,0
RPRC006529,23,10,2,2
RPRC006467,68,61,37,39
RPRC007509,579,384,388,135
RPRC007476,2345,1472,810,524
RPRC001573,545,327,155,116
RPRC007418,3582,2834,364,159
RPRC007475,179,115,20,19
RPRC007414,11702,7529,1618,1581
RPRC007474,14392,9306,2185,2155
RPRC007421,822,587,245,183
RPRC007367,4153,2375,1607,1230
RPRC007424,996,742,471,392
RPRC007362,457,431,131,87
RPRC001574,1183,745,1068,750
RPRC007358,2068,1110,1086,803
RPRC007356,3391,2155,1278,954
RPRC007453,728,596,365,312
RPRC007354,2375,1632,874,620
RPRC007444,129,99,20,20
RPRC007445,2435,1775,2066,1392
RPRC009224,0,0,0,0
RPRC009206,5,1,0,0
RPRC009207,1009,580,514,402
RPRC001575,223,202,93,55
RPRC009210,675,515,198,111
RPRC009205,2159,1479,1267,830
RPRC009203,3362,2645,939,684
RPRC009211,318,180,409,244
RPRC009202,392,304,248,163
RPRC009214,20,7,13,4
RPRC001576,1175,773,465,306
RPRC009223,791,444,351,222
RPRC009222,270,195,144,116
RPRC009215,415,168,166,139
RPRC009217,41,18,12,6
RPRC000131,60,36,8,7
RPRC000049,16458,11923,655,666
RPRC009201,1628,1022,432,313
RPRC009200,2214,1326,557,335
RPRC009195,782,455,693,479
RPRC009192,1291,875,324,249
RPRC009189,23099,14229,2476,2830
RPRC009187,898,677,605,482
RPRC009221,320,212,184,151
RPRC009184,1175,765,397,268
RPRC009183,1493,1029,412,323
RPRC009182,1547,1023,515,379
RPRC001577,391,290,254,154
RPRC009181,882,651,196,114
RPRC006821,3596,2634,1664,1123
RPRC006909,500,283,530,265
RPRC006820,1353,997,520,382
RPRC006819,1903,1439,628,482
RPRC001044,5826,4007,1780,1769
RPRC006817,114,75,38,13
RPRC006827,3724,2571,1732,1230
RPRC006816,795,547,325,211
RPRC007815,0,0,0,0
RPRC013519,359,262,127,108
RPRC013040,0,0,0,0
RPRC002253,0,0,0,0
RPRC006363,0,0,0,0
RPRC012466,0,0,0,0
RPRC017433,0,0,0,0
RPRC006360,700,550,303,233
RPRC006359,3113,2250,860,574
RPRC009833,288,175,37,35
RPRC009818,1702,1181,1035,737
RPRC009817,52,30,1,3
RPRC009816,17980,14103,2970,2639
RPRC009830,1131,727,310,254
RPRC009800,3652,2616,1641,1230
RPRC009799,296,234,7,14
RPRC009831,3,1,1,0
RPRC000549,9,6,1,0
RPRC009604,1635,1336,106,183
RPRC009607,897,599,309,231
RPRC009600,88679,71371,13859,11818
RPRC009637,1561,1213,251,293
RPRC009615,8286,6286,4897,3602
RPRC009626,3249,2205,1116,654
RPRC009635,25968,15792,2604,2629
RPRC001691,1475,947,806,669
RPRC009597,1395,980,637,449
RPRC016093,0,0,0,0
RPRC009630,0,0,0,0
RPRC011924,0,0,0,0
RPRC011922,0,0,0,0
RPRC011920,5,2,2,1
RPRC011919,2,1,2,0
RPRC011917,4,5,3,1
RPRC001692,17,11,5,3
RPRC001693,7,11,1,2
RPRC016300,18,9,9,6
RPRC011911,785,428,593,346
RPRC011910,89,69,98,63
RPRC004031,10,8,0,3
RPRC009908,80,19,3,5
RPRC009907,1,1,0,0
RPRC009970,0,0,0,1
RPRC009906,84,23,41,14
RPRC009910,23,7,6,4
RPRC009969,0,0,0,0
RPRC000115,0,0,0,0
RPRC000174,6,1,4,3
RPRC009905,1,1,0,0
RPRC000257,4,16,0,1
RPRC000423,61,123,29,11
RPRC009904,9489,5706,4845,3336
RPRC009966,24,15,103,90
RPRC009903,1303,885,608,470
RPRC009913,2370,1585,1242,891
RPRC001160,7,12,1,3
RPRC009902,0,1,0,1
RPRC000182,26,3,1,1
RPRC009914,21,5,1,1
RPRC009965,92,78,15,11
RPRC009964,0,1,0,0
RPRC009915,589,211,287,247
RPRC009945,2472,1864,1209,763
RPRC009916,465,308,166,129
RPRC009942,193,117,124,133
RPRC009940,254,143,204,163
RPRC009921,422,516,420,355
RPRC009920,0,0,1,0
RPRC009918,0,0,0,0
RPRC009917,0,0,0,0
RPRC004014,7,4,7,1
RPRC009280,2720,1602,1000,726
RPRC002225,0,0,0,0
RPRC006366,0,0,0,0
RPRC006362,0,0,0,0
RPRC011245,1303,923,494,326
RPRC011242,150,105,10,12
RPRC011239,1086,789,332,244
RPRC017074,0,0,0,0
RPRC014098,3,0,0,0
RPRC014101,2925,1798,668,527
RPRC017346,4,2,0,0
RPRC017345,20,28,4,16
RPRC014097,490,292,284,210
RPRC014103,1,0,0,0
RPRC014106,0,0,0,0
RPRC014046,7077,6160,2231,1671
RPRC010928,2,3,1,0
RPRC004401,41,25,10,4
RPRC004397,47,26,12,6
RPRC004394,0,0,0,2
RPRC004392,12,13,2,0
